region,year,month,date_month,data_origin,penderita_dbd,meninggal,is_complete_year,region_type,province,risk_multiplier,population_placeholder,monthly_share,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,weather_source,rainfall_lag_1,rainfall_lag_2,humidity_lag_1,temperature_lag_1,temperature_lag_2,rainfall_z_lag_1,humidity_z_lag_1,temperature_z_lag_1,weather_multiplier,population,population_scale,synthetic_method,incidence_rate_per_100k
KABUPATEN KEPULAUAN SERIBU,2019,6,2019-06-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.08896912653657349,-5.7985,106.5072,27.41,30.72,23.69,78.69,1.71,NASA_POWER,4.96,7.82,81.44,28.08,28.08,-0.27068590704750156,-0.03378235031737337,0.9324812586929022,1.0026429418457825,30000,0.002857142857142857,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,2019,7,2019-07-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.048683516572680434,-5.7985,106.5072,26.76,30.17,23.01,77.96,1.18,NASA_POWER,1.71,4.96,78.69,27.41,28.08,-0.9263846880942448,-0.6914292461246636,0.3363858755935169,0.8087186659530727,30000,0.002857142857142857,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,2019,8,2019-08-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.027506186863564444,-5.7985,106.5072,26.57,30.44,22.18,75.81,0.38,NASA_POWER,1.18,1.71,77.96,26.76,27.41,-1.0333140277726367,-0.8660046039207816,-0.24191561547305127,0.7463066546683738,30000,0.002857142857142857,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,2019,9,2019-09-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.01789119234046006,-5.7985,106.5072,27.5,32.4,22.41,72.92,0.24,NASA_POWER,0.38,1.18,75.81,26.57,26.76,-1.1947168046456813,-1.3801649042792064,-0.41095758978481883,0.6622281093859862,30000,0.002857142857142857,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,2019,10,2019-10-01,real_jakarta,2,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.021826443263418396,-5.7985,106.5072,28.4,34.2,23.93,72.32,2.57,NASA_POWER,0.24,0.38,72.92,27.5,26.57,-1.222962290598464,-2.0712920056912316,0.4164583897411956,0.630249375328167,30000,0.002857142857142857,not_synthetic_real_observed,6.666666666666667
KABUPATEN KEPULAUAN SERIBU,2019,11,2019-11-01,real_jakarta,2,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.023286948760598808,-5.7985,106.5072,28.67,34.38,24.44,73.16,3.61,NASA_POWER,2.57,0.24,72.32,28.4,27.5,-0.752876702955722,-2.2147786011400967,1.2171835312179828,0.7264498110035311,30000,0.002857142857142857,not_synthetic_real_observed,6.666666666666667
KABUPATEN KEPULAUAN SERIBU,2019,12,2019-12-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.028236439612154652,-5.7985,106.5072,28.22,32.49,25.67,78.99,9.23,NASA_POWER,3.61,2.57,73.16,28.67,28.4,-0.5430530930207641,-2.0138973675116874,1.4574010736610221,0.7900223529787678,30000,0.002857142857142857,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,2020,1,2020-01-01,real_jakarta,4,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.10434500385411173,-5.7985,106.5072,27.44,30.24,25.18,84.33,15.38,NASA_POWER,9.23,3.61,78.99,28.22,28.67,0.5908014145123736,-0.6196859484002326,1.0570385029226252,1.079503542482964,30000,0.002857142857142857,not_synthetic_real_observed,13.333333333333334
KABUPATEN KEPULAUAN SERIBU,2020,2,2020-02-01,real_jakarta,1,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.13298713943770538,-5.7985,106.5072,27.28,30.49,25.36,85.99,19.29,NASA_POWER,15.38,9.23,84.33,27.44,28.22,1.831585261723903,0.6573447510946517,0.3630767136427442,1.3586261000501878,30000,0.002857142857142857,not_synthetic_real_observed,3.3333333333333335
KABUPATEN KEPULAUAN SERIBU,2020,3,2020-03-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.19465292709643392,-5.7985,106.5072,27.61,30.26,25.47,84.68,12.12,NASA_POWER,19.29,15.38,85.99,27.28,27.44,2.620441333690908,1.054324331836506,0.2207255773802039,1.509534912106297,30000,0.002857142857142857,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,2020,4,2020-04-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.16191326220130633,-5.7985,106.5072,27.9,31.4,25.44,83.39,7.38,NASA_POWER,12.12,19.29,84.68,27.61,27.28,1.1738689459662464,0.7410452651064907,0.5143247959216914,1.2759011082016707,30000,0.002857142857142857,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,2020,5,2020-05-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.14970181346099234,-5.7985,106.5072,27.9,30.54,25.77,84.77,6.55,NASA_POWER,7.38,12.12,83.39,27.9,27.61,0.21755749299345803,0.43254908489143307,0.7723362303975447,1.1145053439580395,30000,0.002857142857142857,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,2020,6,2020-06-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.08896912653657349,-5.7985,106.5072,27.4,30.61,25.17,83.49,2.83,NASA_POWER,6.55,7.38,84.77,27.9,27.9,0.05010211198767435,0.7625682544238176,0.7723362303975447,1.1223889537604101,30000,0.002857142857142857,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,2020,7,2020-07-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.048683516572680434,-5.7985,106.5072,27.08,30.19,23.9,81.62,3.47,NASA_POWER,2.83,6.55,83.49,27.4,27.9,-0.7004208004719824,0.4564635174662423,0.32748892957710674,0.9569576781546822,30000,0.002857142857142857,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,2020,8,2020-08-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.027506186863564444,-5.7985,106.5072,27.13,30.49,23.28,81.88,3.91,NASA_POWER,3.47,2.83,81.62,27.08,27.4,-0.5712985789735469,0.009263628317287257,0.04278665705202615,0.917370908838298,30000,0.002857142857142857,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,2020,9,2020-09-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.01789119234046006,-5.7985,106.5072,27.43,30.75,24.36,80.29,4.66,NASA_POWER,3.91,3.47,81.88,27.13,27.08,-0.4825270516933724,0.07144115301179252,0.0872713871340706,0.9391286269038769,30000,0.002857142857142857,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,2020,10,2020-10-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.021826443263418396,-5.7985,106.5072,27.35,30.96,25.01,82.36,6.81,NASA_POWER,4.66,3.91,80.29,27.43,27.13,-0.3312119483748932,-0.3087983249276927,0.354179767626334,0.9371473636323134,30000,0.002857142857142857,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,2020,11,2020-11-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.023286948760598808,-5.7985,106.5072,27.61,31.12,24.82,82.17,5.14,NASA_POWER,6.81,4.66,82.36,27.35,27.43,0.10255801447141377,0.18623042937088413,0.28300419949506544,1.0481569550825538,30000,0.002857142857142857,not_synthetic_real_observed,0.0
KABUPATEN KEPULAUAN SERIBU,2020,12,2020-12-01,real_jakarta,0,0,True,kabupaten,DKI JAKARTA,1.0,30000,0.028236439612154652,-5.7985,106.5072,26.75,29.74,24.79,85.47,8.48,NASA_POWER,5.14,6.81,82.17,27.61,27.35,-0.2343702822510666,0.14079300747874463,0.5143247959216914,1.004639998206299,30000,0.002857142857142857,not_synthetic_real_observed,0.0
